customer_id,gender,age_years,marital_status,children_count,highest_edu,annual_investment_rev,annual_income,total_txns,avg_daily_txns,total_txn_amount,avg_txn_amount
1009553970,0,69.61,2,1,1,0.00,30918.00,240,0.66,12237.43,50.99
1009553980,1,35.14,2,1,1,0.00,16704.00,254,0.69,8528.49,33.58
1009553990,1,30.76,1,0,4,0.00,15969.00,240,0.66,7208.06,30.03
1009554000,0,56.78,2,0,1,0.00,20864.00,240,0.66,8789.38,36.62
1009554010,1,70.50,2,0,1,0.00,15132.00,242,0.66,7124.09,29.44
1009554020,0,54.44,1,0,4,0.00,27431.00,243,0.66,11356.10,46.73
1009554030,1,68.49,2,2,1,0.00,17700.00,243,0.66,8346.90,34.35
1009554040,1,64.54,2,1,1,0.00,19856.00,238,0.65,8489.74,35.67
1009554050,0,49.13,1,1,4,0.00,16816.00,243,0.66,7703.48,31.70
1009554060,1,41.44,2,2,1,0.00,37158.00,256,0.70,15257.95,59.60
1009554070,1,27.40,2,1,1,0.00,31647.00,255,0.70,13924.58,54.61
1009554080,0,50.22,2,2,2,113071.00,124132.00,274,0.75,28328.93,103.39
1009554090,1,40.13,1,1,4,0.00,16805.00,252,0.69,8542.78,33.90
1009554100,0,40.18,2,1,1,0.00,31323.00,254,0.69,13557.26,53.38
1009554110,0,66.06,1,1,1,0.00,18945.00,243,0.66,8721.50,35.89
1009554120,0,53.95,1,1,4,9249.00,32331.00,241,0.66,12812.32,53.16
1009554130,0,58.16,1,0,4,0.00,20442.00,244,0.67,8966.14,36.75
1009554140,1,43.15,1,2,2,113616.00,79525.00,284,0.78,18181.32,64.02
1009554150,0,48.33,2,1,4,12726.00,53700.00,242,0.66,19652.43,81.21
1009554160,0,61.73,2,1,1,0.00,19018.00,238,0.65,8468.44,35.58
1009554170,1,23.14,2,0,4,0.00,20694.00,241,0.66,9290.93,38.55
1009554180,0,50.81,1,1,1,0.00,13828.00,242,0.66,6884.62,28.45
1009554190,1,34.48,1,2,1,0.00,20106.00,256,0.70,9695.04,37.87
1009554200,1,40.81,1,2,1,0.00,19132.00,257,0.70,9628.10,37.46
1009554210,0,61.43,2,1,1,0.00,15440.00,244,0.67,7477.71,30.65
1009554220,1,59.25,1,0,1,0.00,21852.00,239,0.65,9234.59,38.64
1009554230,0,47.24,2,2,1,0.00,29789.00,244,0.67,12312.45,50.46
1009554240,0,31.67,1,1,1,0.00,21968.00,253,0.69,10407.65,41.14
1009554250,0,35.35,2,1,1,0.00,21962.00,254,0.69,10359.42,40.79
1009554260,0,63.12,1,0,1,0.00,16049.00,243,0.66,7087.57,29.17
1009554270,1,68.44,1,0,2,10397.00,37992.00,243,0.66,14746.67,60.69
1009554280,0,33.66,1,0,1,0.00,20507.00,241,0.66,8995.77,37.33
1009554290,1,64.88,1,1,4,0.00,14418.00,240,0.66,6847.47,28.53
1009554300,0,32.47,2,0,4,0.00,14156.00,240,0.66,6996.54,29.15
1009554310,1,36.33,1,0,2,118831.00,107828.00,274,0.75,25351.29,92.52
1009554320,1,25.70,2,0,4,0.00,18810.00,243,0.66,8311.90,34.21
1009554330,0,40.68,1,2,4,0.00,13588.00,255,0.70,7444.95,29.20
1009554340,0,27.54,1,0,1,0.00,19217.00,245,0.67,8609.50,35.14
1009554350,1,47.86,2,2,2,104898.00,91559.00,271,0.74,21844.11,80.61
1009554360,1,56.78,1,2,1,0.00,22914.00,240,0.66,10099.39,42.08
1009554370,1,41.64,2,2,1,0.00,14068.00,253,0.69,7768.86,30.71
1009554380,0,29.59,1,2,1,0.00,21638.00,254,0.69,10175.46,40.06
1009554390,1,62.85,2,0,2,9267.00,27085.00,241,0.66,10989.02,45.60
1009554400,0,21.67,2,0,1,0.00,22688.00,240,0.66,9441.10,39.34
1009554410,0,63.48,2,1,1,0.00,31061.00,244,0.67,12464.23,51.08
1009554420,0,47.72,2,1,1,0.00,20561.00,241,0.66,9075.27,37.66
1009554430,1,49.59,1,0,1,0.00,22632.00,238,0.65,9525.09,40.02
1009554440,1,64.76,1,1,1,0.00,13181.00,243,0.66,6601.84,27.17
1009554450,1,52.60,1,2,4,0.00,20682.00,245,0.67,9055.23,36.96
1009554460,1,56.87,2,1,1,0.00,19421.00,239,0.65,8626.31,36.09
1009554470,0,41.82,1,2,2,96924.00,202599.00,315,0.86,44507.25,141.29
1009554480,1,58.10,1,2,3,100400.00,142690.00,277,0.76,31364.51,113.23
1009554490,0,26.51,2,2,1,0.00,13452.00,257,0.70,7900.45,30.74
1009554500,0,23.14,2,1,4,0.00,15371.00,257,0.70,8119.14,31.59
1009554510,1,70.77,2,0,4,0.00,21050.00,240,0.66,9094.17,37.89
1009554520,1,38.62,2,1,1,0.00,23635.00,252,0.69,10962.18,43.50
1009554530,0,43.18,1,1,1,0.00,15097.00,252,0.69,7966.11,31.61
1009554540,0,52.15,1,1,1,0.00,21772.00,242,0.66,9234.98,38.16
1009554550,1,38.88,1,0,1,0.00,18659.00,241,0.66,8263.57,34.29
1009554560,0,30.84,1,1,4,0.00,26092.00,252,0.69,11607.80,46.06
1009554570,1,50.89,1,1,2,8389.00,41371.00,242,0.66,16190.91,66.90
1009554580,1,37.53,1,2,1,0.00,18197.00,252,0.69,9024.46,35.81
1009554590,1,39.08,1,2,4,10412.00,45724.00,255,0.70,18289.46,71.72
1009554600,1,23.15,1,0,4,13859.00,45539.00,239,0.65,17230.16,72.09
1009554610,1,43.48,1,1,1,0.00,22951.00,256,0.70,10570.11,41.29
1009554620,0,35.77,1,0,1,0.00,17658.00,244,0.67,8072.48,33.08
1009554630,0,21.16,1,2,4,14950.00,52092.00,254,0.69,20765.54,81.75
1009554640,0,59.69,1,0,4,0.00,20898.00,244,0.67,9054.16,37.11
1009554650,1,68.19,1,2,1,0.00,30944.00,242,0.66,12470.95,51.53
1009554660,0,63.44,1,1,4,0.00,30374.00,239,0.65,12029.19,50.33
1009554670,0,65.95,2,0,1,0.00,21978.00,243,0.66,9655.65,39.74
1009554680,1,24.24,1,0,4,0.00,19978.00,240,0.66,8834.92,36.81
1009554690,1,69.91,1,2,4,0.00,19462.00,241,0.66,8667.76,35.97
1009554700,1,67.82,1,0,4,0.00,18069.00,241,0.66,8166.00,33.88
1009554710,0,32.04,2,0,1,0.00,28736.00,241,0.66,11383.24,47.23
1009554720,1,22.93,1,0,1,0.00,20351.00,242,0.66,9153.30,37.82
1009554730,0,42.27,1,2,1,0.00,20614.00,253,0.69,10060.82,39.77
1009554740,1,69.58,2,1,1,0.00,32424.00,243,0.66,12966.15,53.36
1009554750,1,50.89,2,0,3,88762.00,154649.00,303,0.83,35705.31,117.84
1009554760,1,39.18,2,0,1,0.00,20687.00,239,0.65,8856.02,37.05
1009554770,1,39.31,2,0,4,0.00,15631.00,240,0.66,7245.56,30.19
1009554780,0,44.81,2,1,1,0.00,22393.00,256,0.70,10621.95,41.49
1009554790,0,26.17,1,2,1,0.00,21073.00,256,0.70,10125.89,39.55
1009554800,1,45.34,1,2,4,0.00,14477.00,239,0.65,6821.66,28.54
1009554810,0,22.65,1,1,1,0.00,20138.00,254,0.69,10126.00,39.87
1009554820,0,38.21,2,2,1,0.00,18860.00,254,0.69,9388.63,36.96
1009554830,0,28.81,1,0,4,12169.00,33782.00,240,0.66,13243.86,55.18
1009554840,0,63.21,1,2,1,0.00,13253.00,243,0.66,6524.83,26.85
1009554850,0,39.05,2,0,4,0.00,16297.00,239,0.65,7740.79,32.39
1009554860,1,32.77,1,1,1,0.00,16599.00,258,0.70,8580.13,33.26
1009554870,1,38.24,1,1,1,0.00,37120.00,252,0.69,15373.12,61.00
1009554880,1,24.32,1,1,4,8762.00,56910.00,254,0.69,22166.10,87.27
1009554890,0,64.06,1,2,1,0.00,14480.00,240,0.66,6945.45,28.94
1009554900,0,63.24,1,2,1,0.00,14061.00,246,0.67,6963.95,28.31
1009554910,0,25.75,1,0,1,0.00,20458.00,239,0.65,8633.26,36.12
1009554920,0,48.45,2,1,1,0.00,13138.00,239,0.65,6485.18,27.13
1009554930,1,68.18,1,1,1,0.00,21514.00,241,0.66,9156.41,37.99
1009554940,1,45.55,2,2,2,112721.00,70646.00,272,0.74,15650.52,57.54
1009554950,0,42.16,1,0,1,0.00,22115.00,243,0.66,8979.10,36.95
1009554960,1,29.91,1,2,4,0.00,22718.00,253,0.69,11023.03,43.57
1009554970,0,58.61,2,0,1,0.00,24171.00,245,0.67,10239.25,41.79
1009554980,1,35.59,1,1,3,116829.00,83806.00,289,0.79,19491.20,67.44
1009554990,0,29.70,1,0,1,0.00,13096.00,245,0.67,6419.65,26.20
1009555000,0,65.56,2,2,4,0.00,16463.00,244,0.67,7730.99,31.68
1009555010,1,70.78,2,0,1,0.00,21169.00,242,0.66,9197.15,38.00
1009555020,0,32.76,1,0,1,0.00,21608.00,241,0.66,9284.30,38.52
1009555030,0,62.79,2,0,4,0.00,20807.00,243,0.66,9031.00,37.16
1009555040,1,63.63,2,0,1,0.00,20931.00,241,0.66,9026.08,37.45
1009555050,1,69.60,1,1,1,0.00,13861.00,243,0.66,6683.75,27.51
1009555060,1,23.09,1,0,1,0.00,13874.00,239,0.65,6634.55,27.76
1009555070,0,41.67,1,0,1,0.00,30384.00,241,0.66,12267.13,50.90
1009555080,1,36.74,2,0,1,0.00,17862.00,243,0.66,8133.05,33.47
1009555090,1,64.75,2,0,1,0.00,24385.00,242,0.66,10282.46,42.49
1009555100,0,44.44,2,0,2,94958.00,190320.00,289,0.79,39507.43,136.70
1009555110,0,35.25,1,2,4,0.00,17019.00,255,0.70,8701.07,34.12
1009555120,0,25.14,2,0,1,0.00,17461.00,241,0.66,7864.36,32.63
1009555130,0,30.81,2,1,4,11947.00,21568.00,256,0.70,10494.00,40.99
1009555140,1,34.15,1,1,1,0.00,22866.00,253,0.69,10798.00,42.68
1009555150,1,35.74,1,0,1,0.00,18734.00,240,0.66,8598.81,35.83
1009555160,0,55.47,1,0,1,0.00,31779.00,240,0.66,12435.49,51.81
1009555170,1,51.87,2,0,4,7099.00,56101.00,239,0.65,20689.91,86.57
1009555180,1,46.22,1,2,3,91215.00,86023.00,271,0.74,18607.90,68.66
1009555190,1,36.84,1,0,1,0.00,14076.00,243,0.66,6927.42,28.51
1009555200,0,50.93,2,0,1,0.00,17395.00,244,0.67,7873.99,32.27
1009555210,1,40.14,1,2,1,0.00,13072.00,253,0.69,7538.68,29.80
1009555220,1,61.67,2,2,1,0.00,17458.00,242,0.66,8245.50,34.07
1009555230,1,52.57,2,0,1,0.00,20683.00,241,0.66,8704.20,36.12
1009555240,0,36.56,2,0,1,0.00,17946.00,239,0.65,8307.45,34.76
1009555250,0,49.92,2,2,1,0.00,23081.00,240,0.66,10015.10,41.73
1009555260,1,56.15,2,1,4,0.00,30234.00,241,0.66,12217.78,50.70
1009555270,0,57.10,1,0,1,0.00,17554.00,239,0.65,7692.21,32.18
1009555280,0,38.51,2,0,4,5218.00,46041.00,242,0.66,17424.80,72.00
1009555290,0,21.61,2,0,2,82790.00,132935.00,279,0.76,29682.22,106.39
1009555300,0,34.04,1,2,1,0.00,14386.00,252,0.69,8034.29,31.88
1009555310,1,36.80,2,2,1,0.00,15210.00,256,0.70,8383.73,32.75
1009555320,1,36.40,2,0,1,0.00,22995.00,245,0.67,9740.50,39.76
1009555330,0,32.32,1,1,1,0.00,13389.00,254,0.69,7538.84,29.68
1009555340,1,43.09,1,2,4,14318.00,41022.00,256,0.70,17015.32,66.47
1009555350,1,22.50,1,2,1,0.00,17465.00,251,0.69,8932.86,35.59
1009555360,1,32.87,2,2,1,0.00,15480.00,252,0.69,8232.61,32.67
1009555370,1,33.21,1,1,4,0.00,17781.00,257,0.70,9150.80,35.61
1009555380,1,67.67,1,0,1,0.00,29101.00,237,0.65,11290.70,47.64
1009555390,1,67.26,2,2,1,0.00,19028.00,245,0.67,8381.03,34.21
1009555400,1,23.08,1,2,4,0.00,26045.00,254,0.69,12140.63,47.80
1009555410,1,30.60,1,1,1,0.00,16979.00,256,0.70,8809.91,34.41
1009555420,1,49.64,1,0,1,0.00,15282.00,245,0.67,7360.01,30.04
1009555430,1,22.28,2,0,1,0.00,13667.00,240,0.66,6593.72,27.47
1009555440,1,66.14,2,2,1,0.00,17079.00,242,0.66,7842.59,32.41
1009555450,1,35.44,1,1,4,0.00,22034.00,256,0.70,10377.05,40.54
1009555460,0,36.17,1,2,4,5226.00,54012.00,257,0.70,20748.25,80.73
1009555470,1,41.79,1,0,4,0.00,18488.00,243,0.66,8131.57,33.46
1009555480,1,24.70,2,2,1,0.00,21908.00,253,0.69,10257.66,40.54
1009555490,0,65.43,1,0,1,0.00,15294.00,242,0.66,7244.87,29.94
1009555500,1,27.58,2,2,2,105736.00,172740.00,314,0.86,38533.12,122.72
1009555510,0,35.57,1,2,1,0.00,21791.00,253,0.69,10165.75,40.18
1009555520,1,28.58,2,0,1,0.00,16604.00,239,0.65,7683.90,32.15
1009555530,1,26.88,1,0,1,0.00,20019.00,239,0.65,8833.97,36.96
1009555540,1,31.57,1,0,4,0.00,16649.00,241,0.66,7699.20,31.95
1009555550,0,26.53,2,2,1,0.00,17127.00,253,0.69,8812.95,34.83
1009555560,0,65.07,2,1,1,0.00,36888.00,240,0.66,14240.14,59.33
1009555570,0,38.41,1,1,1,0.00,17216.00,255,0.70,8690.82,34.08
1009555580,0,43.92,1,2,1,0.00,19874.00,253,0.69,9451.40,37.36
1009555590,0,49.88,2,0,3,95792.00,191806.00,293,0.80,40628.76,138.66
1009555600,0,57.66,2,0,1,0.00,21647.00,243,0.66,9338.07,38.43
1009555610,1,42.33,1,0,1,0.00,21142.00,241,0.66,9192.74,38.14
1009555620,1,48.29,1,1,4,0.00,21630.00,242,0.66,9491.69,39.22
1009555630,1,56.48,2,0,4,0.00,13382.00,242,0.66,6707.72,27.72
1009555640,0,53.61,1,0,1,0.00,21263.00,239,0.65,9119.92,38.16
1009555650,1,32.30,1,0,4,0.00,21640.00,243,0.66,9150.21,37.66
1009555660,1,41.33,1,2,1,0.00,17249.00,256,0.70,8761.82,34.23
1009555670,1,34.13,1,2,1,0.00,21703.00,255,0.70,10244.33,40.17
1009555680,1,28.12,2,2,1,0.00,21115.00,254,0.69,10076.34,39.67
1009555690,0,68.69,2,1,1,0.00,18453.00,241,0.66,8221.66,34.11
1009555700,1,44.16,1,1,1,0.00,32729.00,255,0.70,13502.81,52.95
1009555710,1,67.31,2,0,1,0.00,34635.00,242,0.66,13634.37,56.34
1009555720,0,24.75,2,2,4,14221.00,20435.00,257,0.70,10002.45,38.92
1009555730,1,32.05,1,2,3,118805.00,108630.00,290,0.79,25780.90,88.90
1009555740,0,51.10,1,1,4,0.00,21971.00,242,0.66,9394.11,38.82
1009555750,0,26.12,1,1,1,0.00,20093.00,255,0.70,9749.51,38.23
1009555760,1,69.31,1,2,1,0.00,29177.00,244,0.67,12021.53,49.27
1009555770,1,30.50,1,2,1,0.00,14149.00,256,0.70,7815.71,30.53
1009555780,1,57.77,1,0,1,0.00,13145.00,242,0.66,6879.57,28.43
1009555790,0,51.74,1,0,4,0.00,21729.00,238,0.65,9244.58,38.84
1009555800,0,46.09,1,2,1,0.00,27007.00,240,0.66,11160.92,46.50
1009555810,1,35.55,1,1,4,0.00,18198.00,254,0.69,9136.68,35.97
1009555820,0,39.61,1,0,2,10251.00,36951.00,241,0.66,14590.66,60.54
1009555830,1,60.45,1,0,1,0.00,17120.00,241,0.66,7887.00,32.73
1009555840,1,52.93,1,0,4,0.00,18081.00,242,0.66,8099.43,33.47
1009555850,0,32.80,1,2,1,0.00,20580.00,254,0.69,9890.58,38.94
1009555860,1,24.34,2,2,1,0.00,13506.00,255,0.70,7521.17,29.49
1009555870,1,40.38,1,0,1,0.00,20018.00,245,0.67,9015.58,36.80
1009555880,1,36.27,1,2,1,0.00,16143.00,256,0.70,8496.93,33.19
1009555890,1,57.24,1,1,4,0.00,24730.00,243,0.66,10233.90,42.11
1009555900,1,49.09,1,2,4,8198.00,24233.00,238,0.65,9905.67,41.62
1009555910,0,44.94,1,0,1,0.00,37386.00,240,0.66,14061.21,58.59
1009555920,0,26.30,1,0,1,0.00,35870.00,239,0.65,14032.98,58.72
1009555930,1,32.38,1,2,1,0.00,18288.00,254,0.69,9478.73,37.32
1009555940,1,65.52,2,0,3,80740.00,64703.00,252,0.69,23586.10,93.60
1009555950,1,57.81,2,1,1,0.00,14595.00,245,0.67,6985.35,28.51
1009555960,0,69.24,1,1,1,0.00,21535.00,239,0.65,9060.02,37.91
1009555970,1,28.08,1,0,1,0.00,29707.00,243,0.66,11816.10,48.63
1009555980,1,59.24,1,0,1,0.00,13686.00,242,0.66,6732.40,27.82
1009555990,0,54.89,2,1,4,0.00,22777.00,240,0.66,9581.92,39.92
1009556000,1,53.49,2,0,1,0.00,17139.00,242,0.66,7933.65,32.78
1009556010,1,69.59,1,1,1,0.00,19708.00,241,0.66,8406.92,34.88
1009556020,1,39.58,1,0,1,0.00,17248.00,243,0.66,7833.54,32.24
1009556030,0,27.76,1,1,4,0.00,19669.00,257,0.70,9962.55,38.76
1009556040,1,31.39,2,1,1,0.00,15394.00,257,0.70,8541.07,33.23
1009556050,0,49.30,2,1,4,9246.00,56065.00,239,0.65,21210.38,88.75
1009556060,1,51.38,2,2,1,0.00,17131.00,240,0.66,7747.30,32.28
1009556070,1,31.86,1,1,1,0.00,20235.00,254,0.69,9788.70,38.54
1009556080,0,66.21,2,2,1,0.00,26981.00,242,0.66,11107.60,45.90
1009556090,0,38.26,2,2,1,0.00,18532.00,253,0.69,9103.25,35.98
1009556100,0,27.28,1,2,1,0.00,22896.00,257,0.70,10819.22,42.10
1009556110,0,35.68,1,1,1,0.00,19974.00,255,0.70,9523.41,37.35
1009556120,0,45.06,1,1,1,0.00,21465.00,240,0.66,8950.63,37.29
1009556130,1,67.68,2,1,1,0.00,15733.00,242,0.66,7489.06,30.95
1009556140,0,33.50,2,2,1,0.00,18380.00,259,0.71,9271.52,35.80
1009556150,0,33.47,1,0,1,0.00,18390.00,242,0.66,8377.24,34.62
1009556160,0,21.64,2,0,1,0.00,23334.00,245,0.67,9920.12,40.49
1009556170,1,69.30,1,0,1,0.00,13949.00,242,0.66,6798.36,28.09
1009556180,0,36.38,2,1,1,0.00,16384.00,255,0.70,8486.51,33.28
1009556190,0,34.73,1,0,1,0.00,16126.00,242,0.66,7532.22,31.12
1009556200,1,41.35,2,0,1,0.00,17000.00,241,0.66,7605.52,31.56
1009556210,0,24.62,1,1,1,0.00,16527.00,254,0.69,8926.59,35.14
1009556220,1,57.73,1,0,4,0.00,16981.00,239,0.65,7905.69,33.08
1009556230,1,39.71,2,1,1,0.00,20642.00,258,0.70,10141.09,39.31
1009556240,0,70.76,2,2,4,0.00,28888.00,242,0.66,11797.46,48.75
1009556250,0,28.70,2,2,1,0.00,22257.00,258,0.70,10692.83,41.45
1009556260,0,31.39,1,0,4,14355.00,30949.00,239,0.65,12226.33,51.16
1009556270,0,28.28,2,1,4,0.00,22180.00,256,0.70,10405.29,40.65
1009556280,1,63.18,1,0,1,0.00,33337.00,242,0.66,13086.39,54.08
1009556290,0,25.74,1,0,1,0.00,21750.00,239,0.65,9016.23,37.72
1009556300,0,65.96,2,2,4,0.00,16743.00,243,0.66,7647.14,31.47
1009556310,0,54.66,2,0,1,0.00,20711.00,242,0.66,8637.00,35.69
1009556320,0,51.45,1,2,1,0.00,35938.00,239,0.65,13649.91,57.11
1009556330,0,68.38,1,0,1,0.00,14849.00,240,0.66,6992.47,29.14
1009556340,0,50.52,1,2,2,5518.00,48217.00,240,0.66,18257.58,76.07
1009556350,1,69.60,1,2,1,0.00,18805.00,243,0.66,8244.94,33.93
1009556360,1,60.24,1,2,4,10851.00,24334.00,243,0.66,10314.78,42.45
1009556370,1,62.40,2,2,4,0.00,15131.00,243,0.66,7169.35,29.50
1009556380,1,29.43,1,0,1,0.00,19380.00,241,0.66,8195.87,34.01
1009556390,1,62.75,2,1,1,0.00,13406.00,238,0.65,6425.19,27.00
1009556400,1,60.61,2,1,1,0.00,22399.00,240,0.66,9545.77,39.77
1009556410,1,47.30,2,0,1,0.00,17456.00,240,0.66,8034.60,33.48
1009556420,0,31.82,1,1,1,0.00,27778.00,255,0.70,12059.76,47.29
1009556430,0,31.09,1,2,1,0.00,16973.00,257,0.70,8658.90,33.69
1009556440,1,29.10,1,0,4,0.00,19217.00,241,0.66,8406.68,34.88
1009556450,0,28.92,1,2,4,0.00,13580.00,258,0.70,8041.57,31.17
1009556460,1,41.14,2,1,1,0.00,13852.00,255,0.70,7823.56,30.68
1009556470,1,46.10,2,2,1,0.00,17659.00,241,0.66,8354.21,34.66
1009556480,0,68.65,1,2,3,96676.00,152107.00,299,0.82,35167.49,117.62
1009556490,1,68.88,2,1,1,0.00,16689.00,242,0.66,7478.35,30.90
1009556500,0,66.75,1,2,2,8169.00,44296.00,240,0.66,16207.93,67.53
1009556510,0,50.30,1,1,1,0.00,16671.00,243,0.66,7837.00,32.25
1009556520,1,56.39,2,0,4,12899.00,37999.00,243,0.66,14880.24,61.24
1009556530,1,55.28,2,2,4,0.00,25978.00,242,0.66,10538.26,43.55
1009556540,1,33.03,1,2,1,0.00,14414.00,256,0.70,7772.26,30.36
1009556550,0,42.90,1,2,4,0.00,18622.00,255,0.70,9179.27,36.00
1009556560,0,49.82,1,0,1,0.00,16346.00,242,0.66,7580.14,31.32
1009556570,0,64.21,1,1,1,0.00,23859.00,241,0.66,10552.38,43.79
1009556580,1,33.83,1,0,2,13853.00,52711.00,240,0.66,19597.27,81.66
1009556590,0,45.44,2,0,4,10992.00,39979.00,242,0.66,14674.21,60.64
1009556600,0,24.15,1,2,3,82265.00,73216.00,284,0.78,17306.93,60.94
1009556610,0,50.52,2,1,2,99044.00,201652.00,294,0.80,41756.59,142.03
1009556620,1,42.69,1,1,1,0.00,18149.00,261,0.71,9351.38,35.83
1009556630,1,61.06,1,0,1,0.00,21479.00,238,0.65,9196.74,38.64
1009556640,0,32.70,2,1,1,0.00,14277.00,257,0.70,7815.10,30.41
1009556650,0,31.37,1,0,1,0.00,16269.00,242,0.66,7575.29,31.30
1009556660,0,28.50,1,1,2,12074.00,29240.00,255,0.70,12721.12,49.89
1009556670,1,27.72,2,2,4,0.00,21438.00,253,0.69,9954.66,39.35
1009556680,1,28.45,1,1,1,0.00,19211.00,255,0.70,9455.68,37.08
1009556690,0,49.23,2,1,4,0.00,19854.00,242,0.66,8626.69,35.65
1009556700,0,29.72,2,2,1,0.00,18544.00,253,0.69,9317.15,36.83
1009556710,1,33.07,1,0,1,0.00,19507.00,239,0.65,8680.09,36.32
1009556720,0,58.68,2,2,1,0.00,22207.00,239,0.65,9407.58,39.36
1009556730,1,56.61,2,2,1,0.00,37313.00,242,0.66,14475.03,59.81
1009556740,1,37.60,2,1,1,0.00,13392.00,254,0.69,7575.86,29.83
1009556750,1,37.04,1,0,1,0.00,15205.00,239,0.65,7226.14,30.23
1009556760,1,55.84,2,1,1,0.00,17271.00,238,0.65,7760.46,32.61
1009556770,0,61.72,2,2,1,0.00,14661.00,240,0.66,6679.05,27.83
1009556780,0,64.42,1,2,1,0.00,22156.00,243,0.66,9449.10,38.89
1009556790,1,44.18,1,1,4,5951.00,25270.00,252,0.69,10970.15,43.53
1009556800,0,49.13,1,0,3,70479.00,88847.00,268,0.73,19710.03,73.54
1009556810,0,34.54,2,2,3,107012.00,126752.00,290,0.79,29945.04,103.26
1009556820,0,67.35,1,2,3,118655.00,113950.00,272,0.74,26531.63,97.54
1009556830,0,47.69,2,2,1,0.00,20095.00,240,0.66,8355.95,34.82
1009556840,0,26.24,1,0,1,0.00,18462.00,244,0.67,8504.06,34.85
1009556850,0,41.25,1,1,3,88828.00,166633.00,315,0.86,37914.06,120.36
1009556860,0,33.89,1,0,1,0.00,17520.00,241,0.66,7896.92,32.77
1009556870,1,28.64,1,0,1,0.00,22926.00,243,0.66,9835.53,40.48
1009556880,0,45.10,2,0,1,0.00,17205.00,244,0.67,7980.41,32.71
1009556890,1,45.50,2,0,3,107641.00,62918.00,252,0.69,22821.66,90.56
1009556900,0,44.84,2,0,1,0.00,24208.00,240,0.66,10036.75,41.82
1009556910,1,30.57,1,1,4,0.00,13135.00,252,0.69,7312.26,29.02
1009556920,1,49.59,2,0,1,0.00,17961.00,240,0.66,8288.24,34.53
1009556930,1,50.33,2,1,1,0.00,20480.00,242,0.66,8999.74,37.19
1009556940,1,37.67,2,1,1,0.00,20179.00,257,0.70,9941.35,38.68
1009556950,0,43.50,1,1,4,0.00,17181.00,253,0.69,8882.60,35.11
1009556960,1,25.03,2,1,4,0.00,19497.00,256,0.70,9700.24,37.89
1009556970,1,56.28,1,0,4,0.00,22823.00,240,0.66,9309.25,38.79
1009556980,0,34.59,1,0,1,0.00,20717.00,243,0.66,8731.77,35.93
1009556990,0,58.73,2,0,1,0.00,15316.00,241,0.66,7397.34,30.69
1009557000,1,32.66,2,0,1,0.00,17017.00,243,0.66,7801.16,32.10
1009557010,0,42.38,2,1,2,98181.00,80166.00,280,0.77,18664.03,66.66
1009557020,0,54.67,1,0,4,13004.00,32239.00,241,0.66,12549.48,52.07
1009557030,1,47.04,1,0,1,0.00,15381.00,240,0.66,6941.35,28.92
1009557040,0,55.48,1,1,3,80576.00,76654.00,274,0.75,16576.92,60.50
1009557050,0,61.36,2,2,4,7154.00,27478.00,240,0.66,11200.15,46.67
1009557060,1,27.33,1,0,2,8971.00,27478.00,242,0.66,11296.57,46.68
1009557070,1,22.63,2,1,4,0.00,24262.00,251,0.69,11367.29,45.29
1009557080,1,36.42,1,0,1,0.00,17607.00,238,0.65,7892.14,33.16
1009557090,1,25.19,1,0,1,0.00,31576.00,240,0.66,12927.25,53.86
1009557100,0,22.07,2,0,2,11332.00,49539.00,240,0.66,18430.45,76.79
1009557110,1,64.27,1,2,4,0.00,32607.00,246,0.67,13110.06,53.29
1009557120,1,41.92,1,0,1,0.00,15764.00,238,0.65,7487.50,31.46
1009557130,0,63.68,2,2,4,0.00,18634.00,241,0.66,8310.32,34.48
1009557140,1,39.24,1,1,1,0.00,14359.00,255,0.70,8183.07,32.09
1009557150,0,32.54,1,1,4,0.00,15454.00,253,0.69,8424.11,33.30
1009557160,0,31.33,2,1,4,11642.00,36803.00,255,0.70,15314.25,60.06
1009557170,0,52.40,2,0,4,0.00,15271.00,242,0.66,7332.77,30.30
1009557180,0,52.09,2,1,1,0.00,16075.00,245,0.67,7535.67,30.76
1009557190,1,26.73,1,0,4,0.00,13342.00,243,0.66,6606.63,27.19
1009557200,0,59.93,1,1,1,0.00,15904.00,242,0.66,7482.04,30.92
1009557210,0,49.63,2,1,1,0.00,14168.00,241,0.66,6971.59,28.93
1009557220,1,57.91,1,1,1,0.00,20905.00,240,0.66,9225.58,38.44
1009557230,1,45.40,2,0,1,0.00,30247.00,242,0.66,12116.42,50.07
1009557240,0,51.08,1,1,1,0.00,15677.00,242,0.66,7179.65,29.67
1009557250,1,46.61,1,0,4,12828.00,22886.00,240,0.66,9648.04,40.20
1009557260,1,47.71,2,0,1,0.00,16354.00,239,0.65,7730.89,32.35
1009557270,0,56.67,2,0,1,0.00,17210.00,243,0.66,7569.75,31.15
1009557280,0,45.08,1,1,4,0.00,28256.00,239,0.65,11338.05,47.44
1009557290,0,52.85,2,1,1,0.00,15572.00,244,0.67,7205.75,29.53
1009557300,0,58.84,2,0,4,0.00,19213.00,244,0.67,8735.39,35.80
1009557310,1,37.59,2,0,4,0.00,19555.00,241,0.66,8668.58,35.97
1009557320,0,65.87,2,2,4,0.00,19152.00,239,0.65,8091.27,33.85
1009557330,1,40.18,1,0,1,0.00,16957.00,242,0.66,7690.05,31.78
1009557340,1,35.79,2,1,4,0.00,16037.00,252,0.69,8587.32,34.08
